Year,Runtype,Indicator,medval,lowval,highval,combined,
2033,ProgClinDisease_AI_ID,cumulative_incDn,26211.69607,16261.05777,36808.27783,"26.2 (16.3, 36.8) million",
2033,ProgClinDisease_AI_ID,cumulative_mort,1367.962616,1211.30187,1585.938545,"1.4 (1.2, 1.6) million",
2034,ProgClinDisease_AI_ID,cumulative_incDc,9763.491493,8529.187607,11876.84491,"9.8 (8.5, 11.9) million",
2034,ProgClinDisease_AI_ID,cumulative_incDs,26358.20024,20753.65149,33003.44517,"26.4 (20.8, 33) million",
2034,ProgClinDisease_AI_ID,cumulative_incDsDc,36170.18408,29341.47903,44169.44708,"36.2 (29.3, 44.2) million",
2034,ProgClinDisease_AI_ID,cumulative_incDn,32444.02349,20105.71111,45534.22217,"32.4 (20.1, 45.5) million",
2034,ProgClinDisease_AI_ID,cumulative_mort,1670.86404,1476.302023,1942.165703,"1.7 (1.5, 1.9) million",
2035,ProgClinDisease_AI_ID,cumulative_incDc,11520.69991,10054.46764,14057.53981,"11.5 (10.1, 14.1) million",
2035,ProgClinDisease_AI_ID,cumulative_incDs,31290.92204,24589.64784,39143.67352,"31.3 (24.6, 39.1) million",
2035,ProgClinDisease_AI_ID,cumulative_incDsDc,42883.58906,34700.78214,52428.05806,"42.9 (34.7, 52.4) million",
2035,ProgClinDisease_AI_ID,cumulative_incDn,38456.82559,23843.48253,54130.33373,"38.5 (23.8, 54.1) million",
2035,ProgClinDisease_AI_ID,cumulative_mort,1966.524768,1731.658498,2289.765743,"2 (1.7, 2.3) million",
2036,ProgClinDisease_AI_ID,cumulative_incDc,13259.97634,11564.9904,16228.08782,"13.3 (11.6, 16.2) million",
2036,ProgClinDisease_AI_ID,cumulative_incDs,36118.5998,28315.20435,45153.39713,"36.1 (28.3, 45.2) million",
2036,ProgClinDisease_AI_ID,cumulative_incDsDc,49461.46277,39942.13148,60555.43989,"49.5 (39.9, 60.6) million",
2036,ProgClinDisease_AI_ID,cumulative_incDn,44516.202,27475.22047,62556.60142,"44.5 (27.5, 62.6) million",
2036,ProgClinDisease_AI_ID,cumulative_mort,2256.743251,1980.982011,2632.074864,"2.3 (2, 2.6) million",
2037,ProgClinDisease_AI_ID,cumulative_incDc,14975.36965,13049.69373,18386.97904,"15 (13, 18.4) million",
2037,ProgClinDisease_AI_ID,cumulative_incDs,40892.9412,31989.26098,51036.923,"40.9 (32, 51) million",
2037,ProgClinDisease_AI_ID,cumulative_incDsDc,55952.72835,45106.71823,68569.15042,"56 (45.1, 68.6) million",
2037,ProgClinDisease_AI_ID,cumulative_incDn,50426.7066,31008.35253,70899.48282,"50.4 (31, 70.9) million",
2037,ProgClinDisease_AI_ID,cumulative_mort,2543.586437,2229.023988,2971.59368,"2.5 (2.2, 3) million",
2038,ProgClinDisease_AI_ID,cumulative_incDc,16661.20661,14504.61033,20532.88304,"16.7 (14.5, 20.5) million",
2038,ProgClinDisease_AI_ID,cumulative_incDs,45581.07245,35544.51958,56816.62485,"45.6 (35.5, 56.8) million",
2038,ProgClinDisease_AI_ID,cumulative_incDsDc,62287.10737,50171.62283,76476.32566,"62.3 (50.2, 76.5) million",
2038,ProgClinDisease_AI_ID,cumulative_incDn,56249.32419,34525.37506,78886.98716,"56.2 (34.5, 78.9) million",
2038,ProgClinDisease_AI_ID,cumulative_mort,2829.029902,2470.384978,3309.145435,"2.8 (2.5, 3.3) million",
2039,ProgClinDisease_AI_ID,cumulative_incDc,18316.03537,15934.35307,22656.28798,"18.3 (15.9, 22.7) million",
2039,ProgClinDisease_AI_ID,cumulative_incDs,50131.15961,39058.16933,62577.86112,"50.1 (39.1, 62.6) million",
2039,ProgClinDisease_AI_ID,cumulative_incDsDc,68503.00894,55072.94338,84261.98914,"68.5 (55.1, 84.3) million",
2039,ProgClinDisease_AI_ID,cumulative_incDn,61992.52219,37981.11574,86920.73117,"62 (38, 86.9) million",
2039,ProgClinDisease_AI_ID,cumulative_mort,3106.147847,2706.403375,3644.038419,"3.1 (2.7, 3.6) million",
2040,ProgClinDisease_AI_ID,cumulative_incDc,19699.78934,17116.13563,24436.76298,"19.7 (17.1, 24.4) million",
2040,ProgClinDisease_AI_ID,cumulative_incDs,54569.31352,42466.73484,68233.11406,"54.6 (42.5, 68.2) million",
2040,ProgClinDisease_AI_ID,cumulative_incDsDc,74360.8752,59581.45105,91551.15103,"74.4 (59.6, 91.6) million",
2040,ProgClinDisease_AI_ID,cumulative_incDn,67659.56662,41431.83174,94738.98859,"67.7 (41.4, 94.7) million",
2040,ProgClinDisease_AI_ID,cumulative_mort,3361.089049,2921.315639,3952.288525,"3.4 (2.9, 4) million",
2041,ProgClinDisease_AI_ID,cumulative_incDc,21107.21688,18303.44887,26245.80801,"21.1 (18.3, 26.2) million",
2041,ProgClinDisease_AI_ID,cumulative_incDs,58951.79989,45896.52007,73849.47132,"59 (45.9, 73.8) million",
2041,ProgClinDisease_AI_ID,cumulative_incDsDc,80122.56183,64003.17457,98891.36945,"80.1 (64, 98.9) million",
2041,ProgClinDisease_AI_ID,cumulative_incDn,73292.69116,44756.39433,102380.0819,"73.3 (44.8, 102.4) million",
2041,ProgClinDisease_AI_ID,cumulative_mort,3602.509144,3122.183605,4241.081488,"3.6 (3.1, 4.2) million",
2042,ProgClinDisease_AI_ID,cumulative_incDc,22517.11071,19498.87132,28057.23608,"22.5 (19.5, 28.1) million",
2042,ProgClinDisease_AI_ID,cumulative_incDs,63238.85648,49182.81754,79386.0785,"63.2 (49.2, 79.4) million",
2042,ProgClinDisease_AI_ID,cumulative_incDsDc,85797.02247,68340.18251,106166.988,"85.8 (68.3, 106.2) million",
2042,ProgClinDisease_AI_ID,cumulative_incDn,78739.98794,47991.28191,109716.6154,"78.7 (48, 109.7) million",
2042,ProgClinDisease_AI_ID,cumulative_mort,3838.903907,3318.177851,4525.369729,"3.8 (3.3, 4.5) million",
2043,ProgClinDisease_AI_ID,cumulative_incDc,23916.42648,20701.55495,29851.47517,"23.9 (20.7, 29.9) million",
2043,ProgClinDisease_AI_ID,cumulative_incDs,67427.42946,52313.40768,84824.84959,"67.4 (52.3, 84.8) million",
2043,ProgClinDisease_AI_ID,cumulative_incDsDc,91367.468,72664.70417,113381.3651,"91.4 (72.7, 113.4) million",
2043,ProgClinDisease_AI_ID,cumulative_incDn,84151.85517,51145.03817,117061.5053,"84.2 (51.1, 117.1) million",
2043,ProgClinDisease_AI_ID,cumulative_mort,4070.744329,3509.369395,4808.950501,"4.1 (3.5, 4.8) million",
2044,ProgClinDisease_AI_ID,cumulative_incDc,25320.50252,21897.46586,31642.94007,"25.3 (21.9, 31.6) million",
2044,ProgClinDisease_AI_ID,cumulative_incDs,71574.93775,55521.14717,90273.95317,"71.6 (55.5, 90.3) million",
2044,ProgClinDisease_AI_ID,cumulative_incDsDc,96898.94144,76996.76674,120535.7504,"96.9 (77, 120.5) million",
2044,ProgClinDisease_AI_ID,cumulative_incDn,89497.10947,54268.89316,124025.1313,"89.5 (54.3, 124) million",
2044,ProgClinDisease_AI_ID,cumulative_mort,4305.229794,3697.034756,5094.951624,"4.3 (3.7, 5.1) million",
2045,ProgClinDisease_AI_ID,cumulative_incDc,26706.89073,23086.04387,33431.76515,"26.7 (23.1, 33.4) million",
2045,ProgClinDisease_AI_ID,cumulative_incDs,75619.10868,58691.42106,95620.6975,"75.6 (58.7, 95.6) million",
2045,ProgClinDisease_AI_ID,cumulative_incDsDc,102347.4648,81252.36054,127638.455,"102.3 (81.3, 127.6) million",
2045,ProgClinDisease_AI_ID,cumulative_incDn,94510.62512,57380.46518,131132.3798,"94.5 (57.4, 131.1) million",
2045,ProgClinDisease_AI_ID,cumulative_mort,4540.544523,3882.314597,5381.141294,"4.5 (3.9, 5.4) million",
2046,ProgClinDisease_AI_ID,cumulative_incDc,28100.04545,24265.86904,35216.44416,"28.1 (24.3, 35.2) million",
2046,ProgClinDisease_AI_ID,cumulative_incDs,79587.65264,61795.71379,100902.1059,"79.6 (61.8, 100.9) million",
2046,ProgClinDisease_AI_ID,cumulative_incDsDc,107719.0089,85359.45878,134688.4702,"107.7 (85.4, 134.7) million",
2046,ProgClinDisease_AI_ID,cumulative_incDn,99693.03305,60430.72918,137790.1422,"99.7 (60.4, 137.8) million",
2046,ProgClinDisease_AI_ID,cumulative_mort,4769.292497,4065.204346,5667.429568,"4.8 (4.1, 5.7) million",
2047,ProgClinDisease_AI_ID,cumulative_incDc,29478.98207,25435.67492,37008.0569,"29.5 (25.4, 37) million",
2047,ProgClinDisease_AI_ID,cumulative_incDs,83463.29636,64722.2582,106122.8916,"83.5 (64.7, 106.1) million",
2047,ProgClinDisease_AI_ID,cumulative_incDsDc,112964.2799,89335.81315,141544.6226,"113 (89.3, 141.5) million",
2047,ProgClinDisease_AI_ID,cumulative_incDn,104749.0438,63420.08246,144401.2681,"104.7 (63.4, 144.4) million",
2047,ProgClinDisease_AI_ID,cumulative_mort,5001.198184,4245.639685,5954.878451,"5 (4.2, 6) million",
2048,ProgClinDisease_AI_ID,cumulative_incDc,30844.1124,26567.66134,38803.56853,"30.8 (26.6, 38.8) million",
2048,ProgClinDisease_AI_ID,cumulative_incDs,87288.07298,67459.32704,111284.798,"87.3 (67.5, 111.3) million",
2048,ProgClinDisease_AI_ID,cumulative_incDsDc,118235.4828,93160.74833,148240.5974,"118.2 (93.2, 148.2) million",
2048,ProgClinDisease_AI_ID,cumulative_incDn,109833.8261,66349.00837,151080.8102,"109.8 (66.3, 151.1) million",
2048,ProgClinDisease_AI_ID,cumulative_mort,5230.865265,4423.54188,6246.446401,"5.2 (4.4, 6.2) million",
2049,ProgClinDisease_AI_ID,cumulative_incDc,32157.34882,27685.71135,40573.95286,"32.2 (27.7, 40.6) million",
2049,ProgClinDisease_AI_ID,cumulative_incDs,91124.93547,70087.28277,116350.9745,"91.1 (70.1, 116.4) million",
2049,ProgClinDisease_AI_ID,cumulative_incDsDc,123452.2235,96904.67154,154857.8581,"123.5 (96.9, 154.9) million",
2049,ProgClinDisease_AI_ID,cumulative_incDn,114728.5907,69218.12325,157418.6249,"114.7 (69.2, 157.4) million",
2049,ProgClinDisease_AI_ID,cumulative_mort,5453.551706,4598.836259,6537.750332,"5.5 (4.6, 6.5) million",
2050,ProgClinDisease_AI_ID,cumulative_incDc,33528.79591,28787.02323,42367.85112,"33.5 (28.8, 42.4) million",
2050,ProgClinDisease_AI_ID,cumulative_incDs,94996.7081,72666.29602,121275.8558,"95 (72.7, 121.3) million",
2050,ProgClinDisease_AI_ID,cumulative_incDsDc,128568.7625,100619.2476,161397.1193,"128.6 (100.6, 161.4) million",
2050,ProgClinDisease_AI_ID,cumulative_incDn,119362.6423,72027.45847,163539.007,"119.4 (72, 163.5) million",
2050,ProgClinDisease_AI_ID,cumulative_mort,5680.480652,4771.45605,6828.600813,"5.7 (4.8, 6.8) million",
2030,ProgClinDisease_CI,cumulative_incDc,2227.088907,1948.75663,2682.138215,"2.2 (1.9, 2.7) million",
2030,ProgClinDisease_CI,cumulative_incDs,5559.291897,4400.375258,6938.55241,"5.6 (4.4, 6.9) million",
2030,ProgClinDisease_CI,cumulative_incDsDc,7785.877983,6365.629214,9462.960257,"7.8 (6.4, 9.5) million",
2030,ProgClinDisease_CI,cumulative_incDn,6654.558216,4174.656315,9446.708636,"6.7 (4.2, 9.4) million",
2030,ProgClinDisease_CI,cumulative_mort,374.0893405,333.5272983,430.6193382,"0.4 (0.3, 0.4) million",
2031,ProgClinDisease_CI,cumulative_incDc,4393.481863,3834.905716,5296.737484,"4.4 (3.8, 5.3) million",
2031,ProgClinDisease_CI,cumulative_incDs,10984.25069,8681.531463,13731.00999,"11 (8.7, 13.7) million",
2031,ProgClinDisease_CI,cumulative_incDsDc,15374.21267,12538.01468,18715.29814,"15.4 (12.5, 18.7) million",
2031,ProgClinDisease_CI,cumulative_incDn,13180.9431,8231.320139,18715.71766,"13.2 (8.2, 18.7) million",
2031,ProgClinDisease_CI,cumulative_mort,737.3712413,655.8038073,851.7089258,"0.7 (0.7, 0.9) million",
2032,ProgClinDisease_CI,cumulative_incDc,6497.091248,5662.011093,7847.214042,"6.5 (5.7, 7.8) million",
2032,ProgClinDisease_CI,cumulative_incDs,16280.05989,12845.13997,20368.66569,"16.3 (12.8, 20.4) million",
2032,ProgClinDisease_CI,cumulative_incDsDc,22790.79654,18554.20794,27777.50341,"22.8 (18.6, 27.8) million",
2032,ProgClinDisease_CI,cumulative_incDn,19596.15215,12174.16622,27785.28658,"19.6 (12.2, 27.8) million",
2032,ProgClinDisease_CI,cumulative_mort,1090.691323,967.2501555,1263.136488,"1.1 (1, 1.3) million",
2033,ProgClinDisease_CI,cumulative_incDc,8545.047979,7432.538571,10335.22599,"8.5 (7.4, 10.3) million",
2033,ProgClinDisease_CI,cumulative_incDs,21445.12403,16896.18076,26894.06944,"21.4 (16.9, 26.9) million",
2033,ProgClinDisease_CI,cumulative_incDsDc,30031.92411,24408.01432,36653.28448,"30 (24.4, 36.7) million",
2033,ProgClinDisease_CI,cumulative_incDn,25884.68105,16008.50513,36656.71853,"25.9 (16, 36.7) million",
2033,ProgClinDisease_CI,cumulative_mort,1434.962473,1268.754674,1665.423302,"1.4 (1.3, 1.7) million",
2034,ProgClinDisease_CI,cumulative_incDc,10527.1941,9147.576011,12776.439,"10.5 (9.1, 12.8) million",
2034,ProgClinDisease_CI,cumulative_incDs,26501.59883,20841.25324,33281.8224,"26.5 (20.8, 33.3) million",
2034,ProgClinDisease_CI,cumulative_incDsDc,37090.57906,30045.28522,45345.21823,"37.1 (30, 45.3) million",
2034,ProgClinDisease_CI,cumulative_incDn,32054.7274,19740.33046,45342.84766,"32.1 (19.7, 45.3) million",
2034,ProgClinDisease_CI,cumulative_mort,1769.947482,1561.082068,2058.756097,"1.8 (1.6, 2.1) million",
2035,ProgClinDisease_CI,cumulative_incDc,12476.21372,10822.88304,15199.25287,"12.5 (10.8, 15.2) million",
2035,ProgClinDisease_CI,cumulative_incDs,31466.03253,24673.0816,39527.81033,"31.5 (24.7, 39.5) million",
2035,ProgClinDisease_CI,cumulative_incDsDc,44021.45135,35567.02501,53876.61966,"44 (35.6, 53.9) million",
2035,ProgClinDisease_CI,cumulative_incDn,38073.58847,23366.33949,53845.30324,"38.1 (23.4, 53.8) million",
2035,ProgClinDisease_CI,cumulative_mort,2097.518849,1845.224626,2444.634675,"2.1 (1.8, 2.4) million",
2036,ProgClinDisease_CI,cumulative_incDc,14392.14343,12455.85223,17584.40225,"14.4 (12.5, 17.6) million",
2036,ProgClinDisease_CI,cumulative_incDs,36326.28143,28404.87893,45649.55513,"36.3 (28.4, 45.6) million",
2036,ProgClinDisease_CI,cumulative_incDsDc,50814.11723,40979.99259,62296.51694,"50.8 (41, 62.3) million",
2036,ProgClinDisease_CI,cumulative_incDn,43976.51688,26888.24038,62209.21369,"44 (26.9, 62.2) million",
2036,ProgClinDisease_CI,cumulative_mort,2417.151466,2121.397754,2825.600187,"2.4 (2.1, 2.8) million",
2037,ProgClinDisease_CI,cumulative_incDc,16275.44725,14050.58815,19938.18942,"16.3 (14.1, 19.9) million",
2037,ProgClinDisease_CI,cumulative_incDs,41087.43874,32040.02151,51651.46647,"41.1 (32, 51.7) million",
2037,ProgClinDisease_CI,cumulative_incDsDc,57414.36321,46269.85178,70564.22595,"57.4 (46.3, 70.6) million",
2037,ProgClinDisease_CI,cumulative_incDn,49793.8715,30313.47939,70444.8157,"49.8 (30.3, 70.4) million",
2037,ProgClinDisease_CI,cumulative_mort,2730.868177,2390.461506,3201.977766,"2.7 (2.4, 3.2) million",
2038,ProgClinDisease_CI,cumulative_incDc,18112.1359,15606.87716,22264.83007,"18.1 (15.6, 22.3) million",
2038,ProgClinDisease_CI,cumulative_incDs,45761.37224,35622.09053,57537.48134,"45.8 (35.6, 57.5) million",
2038,ProgClinDisease_CI,cumulative_incDsDc,63890.91391,51379.33208,78691.14373,"63.9 (51.4, 78.7) million",
2038,ProgClinDisease_CI,cumulative_incDn,55430.68854,33634.73567,78591.71076,"55.4 (33.6, 78.6) million",
2038,ProgClinDisease_CI,cumulative_mort,3039.588611,2652.281092,3572.169994,"3 (2.7, 3.6) million",
2039,ProgClinDisease_CI,cumulative_incDc,19924.20227,17126.15776,24528.09478,"19.9 (17.1, 24.5) million",
2039,ProgClinDisease_CI,cumulative_incDs,50324.17561,39133.52082,63311.45716,"50.3 (39.1, 63.3) million",
2039,ProgClinDisease_CI,cumulative_incDsDc,70309.03662,56413.70865,86685.42382,"70.3 (56.4, 86.7) million",
2039,ProgClinDisease_CI,cumulative_incDn,60912.33112,36861.84669,86572.22431,"60.9 (36.9, 86.6) million",
2039,ProgClinDisease_CI,cumulative_mort,3343.761596,2907.556675,3937.058045,"3.3 (2.9, 3.9) million",
2040,ProgClinDisease_CI,cumulative_incDc,21665.50734,18579.85575,26719.32935,"21.7 (18.6, 26.7) million",
2040,ProgClinDisease_CI,cumulative_incDs,54802.12584,42558.24017,69070.90443,"54.8 (42.6, 69.1) million",
2040,ProgClinDisease_CI,cumulative_incDsDc,76589.13784,61275.76556,94535.10788,"76.6 (61.3, 94.5) million",
2040,ProgClinDisease_CI,cumulative_incDn,66434.22963,40077.6106,94448.29318,"66.4 (40.1, 94.4) million",
2040,ProgClinDisease_CI,cumulative_mort,3638.200116,3154.328158,4293.734303,"3.6 (3.2, 4.3) million",
2041,ProgClinDisease_CI,cumulative_incDc,23388.59672,20001.55613,28871.95131,"23.4 (20, 28.9) million",
2041,ProgClinDisease_CI,cumulative_incDs,59206.37938,45855.40864,74805.51786,"59.2 (45.9, 74.8) million",
2041,ProgClinDisease_CI,cumulative_incDsDc,82788.75028,65984.59082,102251.8578,"82.8 (66, 102.3) million",
2041,ProgClinDisease_CI,cumulative_incDn,71824.43745,43250.82628,102116.6261,"71.8 (43.3, 102.1) million",
2041,ProgClinDisease_CI,cumulative_mort,3926.034612,3392.91702,4642.054152,"3.9 (3.4, 4.6) million",
2042,ProgClinDisease_CI,cumulative_incDc,25071.51548,21396.69132,30998.08032,"25.1 (21.4, 31) million",
2042,ProgClinDisease_CI,cumulative_incDs,63524.76592,49118.55544,80512.2189,"63.5 (49.1, 80.5) million",
2042,ProgClinDisease_CI,cumulative_incDsDc,88702.58163,70581.48005,109854.6431,"88.7 (70.6, 109.9) million",
2042,ProgClinDisease_CI,cumulative_incDn,77033.33694,46303.68046,109605.4874,"77 (46.3, 109.6) million",
2042,ProgClinDisease_CI,cumulative_mort,4206.234828,3625.575926,4985.926304,"4.2 (3.6, 5) million",
2043,ProgClinDisease_CI,cumulative_incDc,26721.65177,22771.78387,33097.91788,"26.7 (22.8, 33.1) million",
2043,ProgClinDisease_CI,cumulative_incDs,67762.55921,52307.84534,86074.63575,"67.8 (52.3, 86.1) million",
2043,ProgClinDisease_CI,cumulative_incDsDc,94559.18171,75070.56419,117497.5945,"94.6 (75.1, 117.5) million",
2043,ProgClinDisease_CI,cumulative_incDn,82186.64315,49222.58941,117071.3217,"82.2 (49.2, 117.1) million",
2043,ProgClinDisease_CI,cumulative_mort,4482.786494,3854.29199,5328.126519,"4.5 (3.9, 5.3) million",
2044,ProgClinDisease_CI,cumulative_incDc,28365.5459,24124.90284,35229.84667,"28.4 (24.1, 35.2) million",
2044,ProgClinDisease_CI,cumulative_incDs,71914.09432,55430.97859,91536.61119,"71.9 (55.4, 91.5) million",
2044,ProgClinDisease_CI,cumulative_incDsDc,100291.2129,79481.47906,125071.1426,"100.3 (79.5, 125.1) million",
2044,ProgClinDisease_CI,cumulative_incDn,87201.10126,52065.76587,124374.4316,"87.2 (52.1, 124.4) million",
2044,ProgClinDisease_CI,cumulative_mort,4760.020155,4077.887715,5670.745413,"4.8 (4.1, 5.7) million",
2045,ProgClinDisease_CI,cumulative_incDc,29961.91992,25451.8789,37366.03364,"30 (25.5, 37.4) million",
2045,ProgClinDisease_CI,cumulative_incDs,75989.16841,58489.51405,96930.18404,"76 (58.5, 96.9) million",
2045,ProgClinDisease_CI,cumulative_incDsDc,105957.2619,83885.82545,132564.1872,"106 (83.9, 132.6) million",
2045,ProgClinDisease_CI,cumulative_incDn,92192.31979,54836.06923,131606.6738,"92.2 (54.8, 131.6) million",
2045,ProgClinDisease_CI,cumulative_mort,5033.114381,4296.415384,6010.367403,"5 (4.3, 6) million",
2046,ProgClinDisease_CI,cumulative_incDc,31536.693,26753.17546,39422.68072,"31.5 (26.8, 39.4) million",
2046,ProgClinDisease_CI,cumulative_incDs,79970.85509,61483.99016,102252.3508,"80 (61.5, 102.3) million",
2046,ProgClinDisease_CI,cumulative_incDsDc,111592.0298,88204.03647,139978.1426,"111.6 (88.2, 140) million",
2046,ProgClinDisease_CI,cumulative_incDn,97005.77064,57536.11144,138728.5044,"97 (57.5, 138.7) million",
2046,ProgClinDisease_CI,cumulative_mort,5301.9932,4509.958669,6341.707993,"5.3 (4.5, 6.3) million",
2047,ProgClinDisease_CI,cumulative_incDc,33078.78205,28037.51616,41501.99191,"33.1 (28, 41.5) million",
2047,ProgClinDisease_CI,cumulative_incDs,83918.68853,64417.95694,107503.4124,"83.9 (64.4, 107.5) million",
2047,ProgClinDisease_CI,cumulative_incDsDc,117252.9886,92426.08616,147314.566,"117.3 (92.4, 147.3) million",
2047,ProgClinDisease_CI,cumulative_incDn,101691.1434,60168.32432,145743.0163,"101.7 (60.2, 145.7) million",
2047,ProgClinDisease_CI,cumulative_mort,5565.763519,4718.347207,6669.348191,"5.6 (4.7, 6.7) million",
2048,ProgClinDisease_CI,cumulative_incDc,34598.50672,29314.07299,43583.66966,"34.6 (29.3, 43.6) million",
2048,ProgClinDisease_CI,cumulative_incDs,87858.84601,67271.1444,112685.1772,"87.9 (67.3, 112.7) million",
2048,ProgClinDisease_CI,cumulative_incDsDc,122729.8629,96433.80323,154569.7418,"122.7 (96.4, 154.6) million",
2048,ProgClinDisease_CI,cumulative_incDn,106359.2496,62735.05547,152637.5815,"106.4 (62.7, 152.6) million",
2048,ProgClinDisease_CI,cumulative_mort,5825.539989,4921.737698,6993.249623,"5.8 (4.9, 7) million",
2049,ProgClinDisease_CI,cumulative_incDc,36093.68181,30566.56782,45649.96659,"36.1 (30.6, 45.6) million",
2049,ProgClinDisease_CI,cumulative_incDs,91669.69037,69997.83729,117799.3765,"91.7 (70, 117.8) million",
2049,ProgClinDisease_CI,cumulative_incDsDc,128115.3031,100412.9575,161701.0548,"128.1 (100.4, 161.7) million",
2049,ProgClinDisease_CI,cumulative_incDn,110926.7125,65238.57999,159336.0174,"110.9 (65.2, 159.3) million",
2049,ProgClinDisease_CI,cumulative_mort,6079.038561,5120.514657,7314.217828,"6.1 (5.1, 7.3) million",
2050,ProgClinDisease_CI,cumulative_incDc,37567.7977,31769.57746,47646.66545,"37.6 (31.8, 47.6) million",
2050,ProgClinDisease_CI,cumulative_incDs,95393.16141,72657.02546,122863.9473,"95.4 (72.7, 122.9) million",
2050,ProgClinDisease_CI,cumulative_incDsDc,133379.0196,104296.3494,168755.8792,"133.4 (104.3, 168.8) million",
2050,ProgClinDisease_CI,cumulative_incDn,115539.2977,67681.04003,165931.8875,"115.5 (67.7, 165.9) million",
2050,ProgClinDisease_CI,cumulative_mort,6323.116648,5314.80053,7633.418371,"6.3 (5.3, 7.6) million",
